id,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
6265,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person3710,,actor,Kyle Secor,,
6266,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode311953guestStars0,,guestStars,Paul Boocock,,
6267,0,"Upon finding the Demon's head, she meets Rouka once again. Instead of giving the head to Rouka, she refuses. She is unable to stand the sight of her because of the fact that she can see her as she is a ghost. Suruga then challenges Rouka to one-on-one basketball in a wager for the head if Suruga loses.",Suruga Devil - Part 5,14,https://www.scads.de/movieBenchmark/resource/TVDB/episode4834518,2014-08-16,,,,
6268,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19645directors0,,directors,Lee Bonner,,
6269,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295431guestStars0,,guestStars,Trent McMullen,,
6270,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295433guestStars5,,guestStars,Steve Cumyn,,
6271,5,,,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4604156,,,,,
6272,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335173guestStars0,,guestStars,Tia Carrere,,
6273,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6576686writers0,,writers,Scott Silveri,,
6274,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19612directors0,,directors,Keith Gordon,,
6275,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19639writers1,,writers,Henry Bromell,,
6276,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company270088network87954,,,YLE,,network
6277,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4500042guestStars1,,guestStars,Jessica Chastain,,
6278,3,Wayne finds himself in a no-win situation as new clues emerge in the Purcell case. Roland wrestles with how to keep evidence secure as lawyers demand a new investigation. Amelia finds her relationship with Wayne imperiled by her writing aspirations and his jealousy.,If You Have Ghosts,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode6973005,2019-02-03,,,,
6279,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81673guestStars0,,guestStars,James Urbaniak,,
6280,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7081251dir0,,director,Jay Chandrasekhar,,
6281,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/company113181network88668,,,ZDF,,network
6282,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19678guestStars10,,guestStars,Sam Valle,,
6283,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19690guestStars1,,guestStars,Elizabeth Marvel,,
6284,,"Hank and Dean Venture, with their father Doctor Venture and faithful bodyguard Brock Samson, go on wild adventures facing megalomaniacs, zombies, and suspicious ninjas, all for the glory of adventure. Or something like that.",The Venture Bros.,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries72306,2004-08-01,,,Continuing,
6285,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode370674guestStars4,,guestStars,Doc Hammer,,
6286,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19631guestStars6,,guestStars,Lois Kelso Hunt,,
6287,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4982487guestStars1,,guestStars,Päivi Uljas,,
6288,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14145writers0,,writers,Ben Masselink,,
6289,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14145guestStars1,,guestStars,Julie Newmar,,
6290,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19625dir0,,director,Michael Fields,,
6291,3,"The Four Dummies continue their journey in Iceland. After a long day in the wilderness, they finally get to see the Northern Lights in the city of Vik. They are once again stunned by the beauty of Mother Nature and think of their loved ones back in Korea. For the first time, they enjoy a meal at a local restaurant and fall in love with its exotic dishes.",The Northern Lights,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode5491789,2016-01-22,,,,
6292,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186495guestStars3,,guestStars,Antoinette Spolar,,
6293,1,"Senator Dobbs, Electro City's leader wants to give his new Circus Amusement Park and himself a big publicity stunt, Ace Cooper proposes on making the big disappear. Unfortunately, they and the senator's secretary experience elevator problems when a computer hacker sets off a bomb. The hostage taker has set up explosives on the stairs as well to keep the police at bay. Cosmo and Angel introduce a computer virus into City Hall's mainframe, stalling the hostage taker long enough for Ace and the others to escape safely. Accused Dobbs is not truthful about his financial records, Ace meets Lt. Vega at the police at police headquarters and discovers the identity of the hostage taker: Bill Peach, a former city hall employee who stumbled upon Dobb's emblezzing of funds from the building of the park and who tried to tell the police about it but got thrown out. Later, Ace and Vega confront two men Dobbs sent to kill Peach. Ace and Vega find Peach's trick mannequin and learn his plan to use the Ma",Mad Train,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode8081,1999-03-13,,,,
6294,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5440808writers0,,writers,Bill Kennedy,,
6295,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person25990,,actor,Tara Strong,,
6296,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295427dir0,,director,Holly Dale,,
6297,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode257875dir0,,director,Robert Scheerer,,
6298,,"'Monster Rancher is about a kid named Genki who gets sucked into his favorite videogame. There he meets Moochi, Holly, Suezo, Tiger, Golem and Hare, together they go on a journey find the Phoenix and stop Moo's diabolical plan. While Monster Rancher has a 3rd season, it will NOT be airing here in the U.S. Characters Genki:An 11 year-old corageous, athletic, but not too bright kid that was sucked into his video game.  Holly:A girl that lost her father at a young age. Holly was born and raised in Monster World, and likes things to be peaceful so she wants to find the Phoenix to return the peace. Suezo:Holly's childhood companion monster. He goes with her on all her adventures to keep her safe. Golem:Once a protector of disks, Golem now travels with the group in search of the Phoenix. He might look big and mean but he really is a softy in the inside. Hare:Once a medal",Monster Rancher,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries72858,1999-04-17,,,Ended,
6299,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7023435writers0,,writers,Seth Kurland,,
6300,0,,Koyaanisqatsi,37,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646114,2013-11-13,,,,
6301,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186523guestStars2,,guestStars,Paul Dooley,,
6302,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19674guestStars1,,guestStars,Lynne Thigpen,,
6303,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19613guestStars1,,guestStars,Laurie Kennedy,,
6304,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person427687,,actor,Robert Bockstael,,
6305,0,,Koyomi Mountain,28,https://www.scads.de/movieBenchmark/resource/TVDB/episode5484976,2016-02-27,,,,
6306,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592329guestStars12,,guestStars,Dana Gourrier,,
6307,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592330guestStars0,,guestStars,Alexandra Daddario,,
6308,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars5,,guestStars,Joe Chrest,,
6309,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1708521directors0,,directors,Jürgen Goslar,,
6310,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19647guestStars3,,guestStars,J. Michael Hunter,,
6311,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741191dir0,,director,John Coles,,
6312,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person431282,,actor,Rome Kanda,,
6313,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person328016,,actor,Inge Maux,,
6314,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode181711guestStars0,,guestStars,Dan Hildebrand,,
6315,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332guestStars16,,guestStars,Erin Moriarty,,
6316,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5635981writers0,,writers,Gary Janetti,,
6317,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode72976guestStars1,,guestStars,John Anderson,,
6318,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1248471guestStars3,,guestStars,Brendon Small,,
6319,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300998directors0,,directors,David Steinberg,,
6320,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186507guestStars2,,guestStars,Brad Hall,,
6321,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode376336guestStars1,,guestStars,Christopher McCulloch,,
6322,0,,Searching for Sugarman,22,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646096,2013-10-09,,,,
6323,0,,Presenting document The Yes Men Fix The World,52,https://www.scads.de/movieBenchmark/resource/TVDB/episode4982486,2014-09-03,,,,
6324,0,"Mike Rowe steps into the world of creepy critters and gets up close and personal with some small creatures. Mike talks about some of the behind the scenes moments from when he was an exterminator, a crab fisherman, a bee keeper/exterminator, worn farmer, and finally a bat biologist.",Creepy Critters,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode339104,2005-12-27,,,,
6325,1,"The Monarch is on trial for the one crime he may not have committed, under mysterious circumstances stemming from his bitter breakup with Dr. Girlfriend.  The boys and Dr. Orpheus are forced to testify, but only Brock is aware that something far more sinister is afoot.",The Trial of the Monarch,12,https://www.scads.de/movieBenchmark/resource/TVDB/episode81679,2004-10-23,,,,
6326,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19658dir0,,director,Whit Stillman,,
6327,0,,War Photographer,63,https://www.scads.de/movieBenchmark/resource/TVDB/episode4988878,2014-09-24,,,,
6328,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1129121writers0,,writers,Larry David,,
6329,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person414381,,actor,Chiké Okonkwo,,
6330,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295433guestStars0,,guestStars,Jessie & Guness ),,
6331,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130781directors0,,directors,Chris Martin-Jones,,
6332,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19683guestStars8,,guestStars,Susan Huey,,
6333,1,"Under pressure to land a suspect in the Lange murder, Quesada warns Hart and Cohle that they might be replaced by three detectives from a new task force. The pair lobbies for extra time to follow up on a lead that takes them from a rural cathouse to an incinerated church. With his marriage to Maggie already strained by work, Hart finds respite away from home.",Seeing Things,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode4592329,2014-01-19,,,,
6334,3,"'Mike joins the Bowie BaySox team at Prince Georges Stadium in Maryland acting as a groundskeeper. Next he fixes boat moorings with a former Navy SEAL.  He then joins Watson Water company dig deep through mud, rock, gravel, sand and water as they drill for heating and water in Tennessee. Also, Mike takes a dive into the mail bag.",Well Digger,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode317393,2007-01-30,,,,
6335,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14197guestStars3,,guestStars,Sarah Marshall,,
6336,0,'Volume 4: The Wanda Beach Murders (30 mins) (M)The Beaumont Children Mystery (25 mins) (M)Kid for Ransom - The Graeme Thorne Case (50 mins) (PG)Tears for Daniel - Disappearance of Daniel Morcombe (25 mins) (PG)No More Grannies - John Glover (50 mins) (M),Volume 4,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode4604151,,,,,
6337,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186517dir0,,director,Larry Charles,,
6338,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335175guestStars0,,guestStars,JB Smoove,,
6339,1,"Archie is standing in for a friend at a party for unwed mothers when one of the guests drops dead. Through she had often talked about killing herself and was known to carry cyanide, Archie does not believe her death was suicide. A little digging uncovers the connection that proves his hunch, and Nero helps bring the killer to justice.",Champagne for One (2),4,https://www.scads.de/movieBenchmark/resource/TVDB/episode295343,2001-05-06,,,,
6340,1,"Imagination loosed in William Blake, Christopher Smart, Samuel Taylor Coleridge, and William Wordsworth. Featured performers: Peggy Ashcroft, Julian Glover, and Ian Richardson.","Romantic Pioneers, 1750-1805",9,https://www.scads.de/movieBenchmark/resource/TVDB/episode4783337,1984-10-21,,,,
6341,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19686guestStars11,,guestStars,Erik Todd Dellums,,
6342,3,,Episode 8,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode7098564,2019-04-19,,,,
6343,3,"Mike Rowe gets dirty as he forages the swamps of Louisiana in search of alligator eggs 90,000 of them to be exact. It's a very dirty job that's helping to preserve the population of the American alligator.",Alligator Egg Collector,14,https://www.scads.de/movieBenchmark/resource/TVDB/episode334827,2007-08-21,,,,
