https://www.scads.de/movieBenchmark/ontology/primaryProfessions,http://dbpedia.org/ontology/birthYear,https://www.scads.de/movieBenchmark/ontology/name,http://dbpedia.org/ontology/deathYear,entityUrl,https://www.scads.de/movieBenchmark/ontology/startYear,https://www.scads.de/movieBenchmark/ontology/runtimeMinutes,https://www.scads.de/movieBenchmark/ontology/isAdult,https://www.scads.de/movieBenchmark/ontology/title,https://www.scads.de/movieBenchmark/ontology/originalTitle,https://www.scads.de/movieBenchmark/ontology/genre_list,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,https://www.scads.de/movieBenchmark/ontology/endYear
"actor,soundtrack,miscellaneous",1914-01-01,John Hubbard,1988-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0399192,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630994,1954-01-01,30,0,The Girl Scout Story,The Girl Scout Story,Drama,9,2,
"actress,soundtrack",1938-01-01,Romy Schneider,1982-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0002769,,,,,,,,,
"actor,assistant_director,director",,Dileesh Pothan,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4584004,,,,,,,,,
"actor,soundtrack,producer",1959-01-01,Rupert Everett,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000391,,,,,,,,,
"producer,writer,miscellaneous",,Lee Goldberg,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0325251,,,,,,,,,
writer,,James Eastwood,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0247757,,,,,,,,,
actor,1911-01-01,Stephen McNally,1994-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0573640,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0520141,1962-01-01,,0,Rongorongo Man,Rongorongo Man,Adventure,21,1,
"actor,writer,producer",1930-01-01,Tommy Cook,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0177320,,,,,,,,,
"actor,writer,director",1926-01-01,Jeffrey Stone,2012-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0284822,,,,,,,,,
"music_department,composer,soundtrack",1936-01-01,Billy Goldenberg,2020-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0006105,,,,,,,,,
"director,assistant_director,producer",1934-01-01,Gary Nelson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0625379,,,,,,,,,
"actress,writer,executive",,Amy Danles,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0200324,,,,,,,,,
composer,,Alberto Alessi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1178118,,,,,,,,,
producer,,Edong Canlas,,https://www.scads.de/movieBenchmark/resource/IMDB/nm9443258,,,,,,,,,
editor,,Valentina Kulagina,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0467974,,,,,,,,,
"actress,soundtrack",1912-01-01,Wendy Barrie,1978-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0057412,,,,,,,,,
actor,1885-01-01,Charles Evans,1974-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0262623,,,,,,,,,
"actor,miscellaneous,writer",1955-01-01,Richard Epcar,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0258268,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630957,1956-01-01,30,0,Song of Rome,Song of Rome,Drama,21,3,
"actor,soundtrack,producer",1906-01-01,Eddie Albert,2005-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000734,,,,,,,,,
actor,,Rohan Brooker,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4296312,,,,,,,,,
writer,1894-01-01,Talbot Jennings,1985-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0421255,,,,,,,,,
,,Randy Rothermel Jr.,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3361266,,,,,,,,,
writer,1928-01-01,Walter Tevis,1984-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0856677,,,,,,,,,
"producer,editor,writer",1955-01-01,Seaton McLean,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0572649,,,,,,,,,
writer,,Marcel Sacotte,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0755338,,,,,,,,,
"actor,soundtrack,composer",1937-01-01,Anthony Hopkins,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000164,,,,,,,,,
actor,1896-01-01,Murray Parker,1965-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0662508,,,,,,,,,
actress,1992-01-01,Silvia Alonso,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3435229,,,,,,,,,
actor,1916-01-01,Clement Brace,1996-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm1561411,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0122579,1997-01-01,374,0,The Lakes,The Lakes,Drama,,,1999-01-01
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0505650,1961-01-01,60,0,Mr. Flotsam,Mr. Flotsam,Adventure,15,2,
actress,,Linda Howell,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2369895,,,,,,,,,
"producer,actor,writer",1941-01-01,Chas. Floyd Johnson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0424759,,,,,,,,,
actor,1933-01-01,Josef Fröhlich,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0296180,,,,,,,,,
"actor,soundtrack",1942-01-01,David Kasday,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0440465,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0883884,1999-01-01,21,0,Sharon Sharalike,Sharon Sharalike,"Animation,Comedy,Fantasy",1,3,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0596835,1958-01-01,30,0,The Robber,The Robber,Adventure,21,1,
actor,1958-01-01,Shane Withington,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0936771,,,,,,,,,
"actor,soundtrack",1913-01-01,Don DeFore,1993-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0214529,,,,,,,,,
"actor,miscellaneous",1922-01-01,Theodore Lehmann,2018-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0493541,,,,,,,,,
actor,,Hardee T. Lineham,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0512620,,,,,,,,,
"actress,soundtrack,miscellaneous",1938-01-01,Lory Patrick,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0665891,,,,,,,,,
"actor,soundtrack",1903-01-01,Mario Siletti,1964-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0797974,,,,,,,,,
actor,1944-01-01,Josep Maria Pou,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0693493,,,,,,,,,
actor,1967-01-01,Neil Stuke,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0836146,,,,,,,,,
"writer,actress,miscellaneous",,Holly Wortell,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0941650,,,,,,,,,
"actor,soundtrack",1941-01-01,Tommy Kirk,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0456565,,,,,,,,,
actor,1913-01-01,William Ching,1989-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0157893,,,,,,,,,
"actor,soundtrack,director",1957-01-01,Richard E. Grant,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001290,,,,,,,,,
"actor,soundtrack",1916-01-01,John Alderson,2006-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0017580,,,,,,,,,
"producer,writer,music_department",,Willie Reale,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0714050,,,,,,,,,
"actor,soundtrack",1902-01-01,Frank Jenks,1962-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0421028,,,,,,,,,
actor,1976-01-01,Nathan Darrow,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2080557,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt8215522,2019-01-01,58,0,The Final Country,The Final Country,"Crime,Drama,Mystery",7,3,
"composer,music_department,soundtrack",1934-01-01,Erich Ferstl,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0275164,,,,,,,,,
actor,1907-01-01,Henry Hunter,1985-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0402839,,,,,,,,,
"actor,soundtrack,producer",1959-01-01,Clancy Brown,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0000317,,,,,,,,,
"director,writer,editor",1962-01-01,Pierre Huyghe,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1531914,,,,,,,,,
"actor,writer",1984-01-01,Oshri Cohen,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1025983,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829709,2006-01-01,43,0,Plumber,Plumber,Reality-TV,8,2,
"actress,soundtrack",1963-01-01,Lydia Bosch,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0097773,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt9590698,2018-01-01,40,0,PMTA,PMTA,Drama,,,
"camera_department,actor,art_department",,Carson T. Foster,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0287719,,,,,,,,,
"actor,music_department,soundtrack",,Suraj Venjaramoodu,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2241427,,,,,,,,,
"writer,producer,miscellaneous",1931-01-01,William Bast,2015-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0060378,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604416,1993-01-01,,0,Smoke Gets in Your Eyes,Smoke Gets in Your Eyes,"Crime,Drama,Mystery",8,1,
"actor,director,writer",1965-01-01,Mathieu Amalric,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0023832,,,,,,,,,
"producer,editorial_department,miscellaneous",1981-01-01,Rachel Simon,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1668066,,,,,,,,,
"actor,miscellaneous",1992-01-01,Xander Mobus,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4648426,,,,,,,,,
"actor,writer,producer",1973-01-01,Dana Snyder,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1075468,,,,,,,,,
"actor,miscellaneous",1961-01-01,Tony Armatrading,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0035348,,,,,,,,,
actor,1946-01-01,Akira Kamiya,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0436776,,,,,,,,,
"actress,soundtrack",1945-01-01,Sandy Descher,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0221058,,,,,,,,,
"actress,writer,producer",,Hannah Galway,,https://www.scads.de/movieBenchmark/resource/IMDB/nm8851943,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630952,1957-01-01,30,0,So Bright a Light,So Bright a Light,Drama,27,4,
actor,1920-01-01,Peter Forster,1982-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0286987,,,,,,,,,
actor,1922-01-01,Steven Hill,2016-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0384696,,,,,,,,,
,,Max Boyd,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3096963,,,,,,,,,
"actress,soundtrack",1916-01-01,Penny Santon,1999-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0763842,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604398,1997-01-01,,0,Narcissus,Narcissus,"Crime,Drama,Mystery",20,5,
"director,producer,actor",1926-01-01,Leonard J. Horn,1975-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0394873,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0596830,1958-01-01,30,0,Strangers in Town,Strangers in Town,Adventure,24,1,
"producer,actor,stunts",,Patrice Ledoux,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0496628,,,,,,,,,
actress,1918-01-01,Joan Banks,1998-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0052180,,,,,,,,,
"actor,stunts,soundtrack",1919-01-01,Jock Mahoney,1989-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0537146,,,,,,,,,
actor,1974-01-01,Marshall Lancaster,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0484162,,,,,,,,,
"actor,writer,director",,Chris Demarais,,https://www.scads.de/movieBenchmark/resource/IMDB/nm3279716,,,,,,,,,
writer,,James Thomton,,https://www.scads.de/movieBenchmark/resource/IMDB/nm4017790,,,,,,,,,
actor,1934-01-01,Gary Waynesmith,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0915661,,,,,,,,,
"director,assistant_director",,Yoshihito Mikamo,,https://www.scads.de/movieBenchmark/resource/IMDB/nm7114004,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630915,1957-01-01,30,0,My Favorite Monster,My Favorite Monster,Drama,19,4,
"cinematographer,director,editor",,Wayne Ewing,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0264009,,,,,,,,,
actor,1879-01-01,Watson Downs,1969-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0236217,,,,,,,,,
,,Wayne Yarusi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2818504,,,,,,,,,
actress,,Malene Maria Bøggild,,https://www.scads.de/movieBenchmark/resource/IMDB/nm6918394,,,,,,,,,
"producer,writer,director",,David Manson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0543911,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0829704,2005-01-01,44,0,Micro-Algae Man,Micro-Algae Man,Reality-TV,12,1,
"actor,soundtrack",1902-01-01,Eduard Franz,1983-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0291829,,,,,,,,,
"actor,soundtrack",1953-01-01,Boyd Gaines,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0301305,,,,,,,,,
"actor,visual_effects,animation_department",1980-01-01,Ryan Haywood,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5835987,,,,,,,,,
actor,1929-01-01,Oleg Strizhenov,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0830580,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631059,1953-01-01,30,0,Turn of the Card,Turn of the Card,Drama,5,1,
writer,,Norma Mansfield,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5474107,,,,,,,,,
"actress,music_department,soundtrack",1925-01-01,Elaine Stritch,2014-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0834626,,,,,,,,,
actor,1924-01-01,Art Fleming,1995-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0281601,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604411,1999-01-01,,0,Self Defense,Self Defense,"Crime,Drama,Mystery",18,7,
actor,1925-01-01,Wolfgang Schwarz,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0777667,,,,,,,,,
actor,1958-01-01,Kwok-Hung Lam,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0482647,,,,,,,,,
writer,,Barbara Merlin,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0963377,,,,,,,,,
actor,1915-01-01,Hugh Reilly,1998-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0717689,,,,,,,,,
writer,,Morris Waldo,,https://www.scads.de/movieBenchmark/resource/IMDB/nm6293278,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0852610,1978-01-01,5,0,The cricket,Cvrcek,"Animation,Family",,,1979-01-01
"actor,soundtrack",1925-01-01,Rod Steiger,2002-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001768,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1083689,1997-01-01,94,0,Episode #1.1,Episode #1.1,Drama,1,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630897,1960-01-01,30,0,Linda,Linda,Drama,4,8,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657716,1962-01-01,30,0,The Test,The Test,"Adventure,Drama,Family",19,2,
"actor,writer,soundtrack",1932-01-01,Gardner McKay,2001-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0570971,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt7538918,2018-01-01,53,0,Chapter 66,Chapter 66,Drama,1,6,
writer,,Vladimir Korotkevich,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0466611,,,,,,,,,
"miscellaneous,writer,producer",,Phyllis Murphy,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0614631,,,,,,,,,
"animation_department,director,miscellaneous",1952-01-01,Christopher Hinton,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0385975,,,,,,,,,
"writer,producer,miscellaneous",1949-01-01,Jimmy McGovern,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0569568,,,,,,,,,
"actress,soundtrack",1918-01-01,Marjorie Lord,2015-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0520467,,,,,,,,,
"actor,miscellaneous",,Grant Piro,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0685221,,,,,,,,,
actor,1977-01-01,Eloy Azorín,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0044376,,,,,,,,,
"director,cinematographer,camera_department",1930-01-01,Todor Stoyanov,1999-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0832990,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1246607,2008-01-01,,0,Beautiful People,Beautiful People,Comedy,,,2009-01-01
"editorial_department,editor,production_manager",1922-01-01,Richard K. Brockway,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0110748,,,,,,,,,
actor,1937-01-01,Tom Simcox,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0799410,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt2065968,2011-01-01,22,0,Dragons: Gift of the Night Fury,Dragons: Gift of the Night Fury,"Adventure,Animation,Comedy",,,
"actress,miscellaneous",1951-01-01,Carme Elias,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0255979,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604393,1998-01-01,,0,Lies and Other Truths,Lies and Other Truths,"Crime,Drama,Mystery",14,6,
"writer,actor",1909-01-01,Nelson Algren,1981-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0019346,,,,,,,,,
"actor,soundtrack,miscellaneous",1904-01-01,Murray Alper,1984-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0022367,,,,,,,,,
"actor,miscellaneous,production_manager",1932-01-01,Chung Chow,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1763351,,,,,,,,,
"actress,miscellaneous,soundtrack",1947-01-01,Tiffany Bolling,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0093147,,,,,,,,,
actor,1918-01-01,Ron Randell,2005-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0709681,,,,,,,,,
"actress,miscellaneous,sound_department",1967-01-01,Michelle Ruff,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0741398,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657698,1961-01-01,30,0,The Fall,The Fall,"Adventure,Drama,Family",4,2,
"actress,producer",1937-01-01,Luciana Paluzzi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0658885,,,,,,,,,
actor,1921-01-01,Gayle Kellogg,1997-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0446119,,,,,,,,,
"director,producer,writer",1928-01-01,Alexander Grasshoff,2008-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0335883,,,,,,,,,
"actor,soundtrack,music_department",1974-01-01,Kenichi Suzumura,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0840720,,,,,,,,,
"director,producer,miscellaneous",1942-01-01,Ed Bianchi,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0080601,,,,,,,,,
composer,1953-01-01,Nicolas Economou,1993-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0248786,,,,,,,,,
"producer,writer",,Tomas Kaminsky,,https://www.scads.de/movieBenchmark/resource/IMDB/nm5337710,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630910,1955-01-01,30,0,Moment of Decision,Moment of Decision,Drama,6,3,
"writer,producer",,Robert Thomsen,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0860935,,,,,,,,,
actress,1950-01-01,Eva Vosková,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1331902,,,,,,,,,
actor,,Peter Damon,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0198944,,,,,,,,,
"actor,soundtrack",1967-01-01,Pere Arquillué,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0998801,,,,,,,,,
actress,1933-01-01,Arlene Kieta,2016-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm1821196,,,,,,,,,
"actor,soundtrack",1926-01-01,Robert Fortier,2005-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0287279,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0631054,1958-01-01,30,0,Time of Decision,Time of Decision,Drama,21,5,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0604356,1995-01-01,,0,Dead End,Dead End,"Crime,Drama,Mystery",13,3,
"actor,director,writer",1909-01-01,Hugh Beaumont,1982-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0064604,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0788611,2005-01-01,,0,Sex,Sex,Comedy,7,1,
"director,writer,actor",1918-01-01,Ted Post,2013-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0692872,,,,,,,,,
actress,,Karen Burthwright,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0123479,,,,,,,,,
actress,1922-01-01,Lillian Adams,2011-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0011148,,,,,,,,,
"director,actor,producer",1947-01-01,Don Roy King,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0454660,,,,,,,,,
"writer,producer,director",,P.K. Palmer,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1007820,,,,,,,,,
"actor,soundtrack",1992-01-01,Luke Ward-Wilkinson,,https://www.scads.de/movieBenchmark/resource/IMDB/nm2137749,,,,,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0630892,1954-01-01,30,0,Lady Killer,Lady Killer,Drama,17,1,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt1409869,2009-01-01,110,0,Bombora: The Story of Australian Surfing,Bombora: The Story of Australian Surfing,"Documentary,Sport",,,
,,,,https://www.scads.de/movieBenchmark/resource/IMDB/tt0657711,1962-01-01,30,0,The Rumor,The Rumor,"Adventure,Drama,Family",24,2,
"actor,writer",1918-01-01,David Opatoshu,1996-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0649055,,,,,,,,,
"actress,producer,writer",1969-01-01,Frances Callier,,https://www.scads.de/movieBenchmark/resource/IMDB/nm1325233,,,,,,,,,
"actor,soundtrack,miscellaneous",1912-01-01,Henry Brandon,1990-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0104770,,,,,,,,,
"editor,editorial_department,director",1909-01-01,Fred R. Feitshans Jr.,1987-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0270808,,,,,,,,,
"actress,soundtrack",1921-01-01,Nancy Kulp,1991-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0474685,,,,,,,,,
"actress,producer,soundtrack",1944-01-01,Shelley Fabares,,https://www.scads.de/movieBenchmark/resource/IMDB/nm0001193,,,,,,,,,
actress,1931-01-01,Suzanne Alexander,1975-01-01,https://www.scads.de/movieBenchmark/resource/IMDB/nm0018767,,,,,,,,,
