http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4646088directors0,,Ron Mann,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14199guestStars2,,Steven Geray,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6862172guestStars9,,Gabrielle Nevaeh Green,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person25986,,John Kassir,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5829529dir0,,Christine Gernon,director,,
"The tragic Greek myth of Actaeon, the Celtic Otherworld, the Kraken and the woods of Brothers Grimm.",The Wild Unknown,2,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode6478011,2017-12-23,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186511guestStars4,,Jay Johnston,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19694guestStars0,,Charles Durning,guestStars,,
"Realizing that he traveled to a day before Mayoi's death, Koyomi decides to save her and prevent that she becomes a ghost. While looking for directions, he and Shinobu meet a six year old Tsubasa who, suspicious of him, points them to the nearby police station where they learn Mayoi's address and return in the following day planning to guide her safely to her mother's house, but after hours of waiting, Mayoi's father appears and they learn from him that she had left home early in the morning. Koyomi manages to meet Mayoi at the same place where they first met, but after scaring her away, he saves her from being hit by a truck and his plan to prevent her death succeeds. However, after returning to the present, Koyomi realizes that his actions changed drastically the course of history as according to him, it led the world to its destruction. ",Mayoi Jiangshi - Part 2,7,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode4590174,2013-08-25,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19603dir1,,Tom Fontana,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4305564dir0,,西森 章,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14186dir0,,Robert Florey,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19635guestStars5,,Andreas Kraemer,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14149guestStars0,,Agnes Moorehead,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19667guestStars2,,Linda Dano,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6906132dir0,,Rob Cohen,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4731459dir0,,Aleksi Bardy,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person235251,,Václav Voska,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19669guestStars7,,Paul Meshejian,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117788guestStars5,,Keith Knight,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186499guestStars2,,Wayne Federman,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6388846writers0,,Tim Doyle,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode378489guestStars0,,Mia Barron,guestStars,,
"Monty wonders if being the best is the most important thing, when Gran encourages him to win a painting competition.",King of the City,33,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode6048199,2017-04-19,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117788writers0,,Ed Naha,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130891writers0,,Arika Lisanne Mittman,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741191writers0,,Kenneth Lin,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14133writers0,,Ken Kolb,writers,,
"Monty tries to get his family to play football with him, but they are all too busy doing flower-related activities. Monty starts to wonder if flowers are really as amazing as everyone seems to think they are.",Flower Power,12,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5667331,2016-07-05,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186527guestStars1,,Maria Canals,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5356176dir0,,Akiyuki Shimbou,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295340guestStars15,,Marty Moreau,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19617guestStars0,,Nancy Marchand,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741190directors0,,James Foley,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481710writers0,,Rick Cleveland,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186511guestStars12,,Shelley Desai,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6253102writers0,,Fuyashi Tō,writers,,
"Erin, who has a reputation for making up stories, discovers that no one will believe her when she discovers that the people proposing a new business deal to her mother are actually aliens planning to make a meal out of the townsfolk.",Town Gathering,10,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode117817,1999-11-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19630directors2,,Henry Bromell,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person3701,,Isabella Hofmann,actor,,
The city is hit with a mysterious blizzard that launches Team Venture into action. The Monarch and 21 are sent on a deadly mission to a secret island fortress.,The Forecast Manufacturer,9,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode6811833,2018-10-01,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4041841directors0,,David Steinberg,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14183guestStars0,,James Hong,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6397987directors0,,Na Young Seok,directors,,
"The Doonans plan a holiday abroad but a plumbing disaster spoils everything. Meanwhile across the road, Kylie's father meets his match in the form of a snarling dog called Madonna. Warning: contains Bette Midler impersonations and a replica Eiffel Tower.",How I Got My Camp,4,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode1362471,2009-12-04,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14185guestStars5,,David Janssen,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode339886dir0,,Tom Kramer,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7098456guestStars16,,Sunny Keller,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6770323guestStars10,,Simon Amstell,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7054071directors0,,Bill Purple,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19607dir0,,Chris Menaul,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295428guestStars6,,Marty Moreau,guestStars,,
Frank and Claire travel to Moscow to negotiate the return of an imprisoned U.S. citizen. Claire takes a stand that jeopardizes their plans.,Chapter 32,6,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode5043400,2015-02-27,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295426guestStars1,,Harant Alianak,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6576686guestStars2,,Christopher Thornton,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5003086directors0,,Neasa Hardiman,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186530directors1,,Larry David,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19636dir1,,Henry Bromell,director,,
"'Can't get enough of the awesome spectacle of destruction? Well you're not alone. Few can ever get their fill of the mesmerizing power of savage forces wreaking havoc and devastation.In each episode of Destroyed in Seconds, our host, Ron Pitts, will bring you clip after clip of the most shocking destructions captured on film. From well-orchestrated implosions of massive structures, to rampaging tornadoes, catastrophic mid-air collisions and sudden terrorist attacks, no topic is too trivial or taboo for our show. Be they acts of nature or caused by man, this is much more than just a clip show. Destroyed in Seconds is not meant to just shock and entertain, but to explore the causes of mass destruction and how, when possible, families and communities bounce back from devastation. Don't miss a moment as Ron explores the cause and effect of catastrophe caught on tape!",Destroyed in Seconds,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries84921,2008-08-21,,,Ended,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5923142dir0,,Christine Gernon,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19651guestStars0,,Jeffry Perry Czerbinski,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6035286writers0,,Mark Kunerth,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186495directors0,,David Steinberg,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14167guestStars0,,Michael O'Shea,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81669writers1,,Ben Edlund,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81668guestStars1,,Nina Hellman,guestStars,,
"'Camille and Mildred from ''Fare Tonight'' return, this time, to investigate the sightings of a woman's ghost who haunts a local inn.",The Weeping Woman,7,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode117799,1994-10-08,,,,
"A man suspected of being Wire Shun, Fujiyama Koichi, is located at Club Blackhole. Although Kang Woo chases after him, Fujiyama gets away. Moreover, the police lose Jin Sik while he went to the bathroom. After inspecting the bathroom, Kang Woo suspects someone has kidnapped Jin Sik. Meanwhile, Cho Rong searches more about Fujiyama and comes across important information on Kang Woo. (Source: Viu)",Someone Has Kidnapped Jin Sik,8,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode7210329,2019-06-02,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19685guestStars2,,Michael Pena,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19687guestStars7,,Kevin Murray,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19626guestStars7,,Steven Dawn,guestStars,,
"Young Jin makes it out alive and starts to be amicable towards Kim Won Bong. However, when she meets with Prosecutor Fukuda, she tells him that the Bureau of Judicial Affairs of the Joseon Government is after her and questions his sincerity. Later, she joins Won Bong and Seung Jin to meet with Yoo Tae Joon in Manchuria.",A Ticking Time Bomb,7,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode7073878,2019-05-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6862172guestStars4,,Karly Rothenberg,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5299179guestStars1,,Sami Kuusela,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person81185,,Ron Pitts,actor,,
"'The story of Stargate Atlantis follows the cliffhanger episode on Stargate SG-1's seventh season finale ''Lost City'', where SG-1 found an outpost made by the race known as the Ancients in Antarctica. After the events of Stargate SG-1 season eight premiere ''New Order'', the Stargate Command sends an international team to investigate the outpost. Soon, Dr. Daniel Jackson discovers the location of the greatest city created by the Ancients, Atlantis. The story unfolds when the members of the expedition encounter the Wraith, the race that defeated the Ancients ten thousand years ago.",Stargate Atlantis,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries70851,2004-07-16,,,Ended,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379guestStars7,,Morgan Melton,guestStars,,
,The Substance,31,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode4646105,2013-10-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person427868,,Campbell Scott,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person341984,,Nancy Ashmawy,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335170guestStars4,,Nick Nervies,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335172guestStars9,,Robin Bartlett,guestStars,,
"JJ challenges Maya’s mentoring tactics when she takes a father and his young son with special needs under her wing. Dylan and Ray attend a teen support group for all the wrong reasons. Meanwhile, Jimmy’s gorgeous new TV sets him on a journey for self-betterment.",R-O-- ROLL M-O-- MODEL,10,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode6950635,2019-01-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19635guestStars0,,Marcia Gay Harden,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19630writers0,,Julie Martin,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode82672guestStars10,,John Mitchum,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81670guestStars4,,T. Ryder Smith,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741199directors0,,James Foley,directors,,
