title,price,manufacturer,description,entityUrl
mymaillist deluxe,49.99,,mymaillist deluxe saves you over 50% on bulk mail postage by maximizing on postal discounts - even for mailings as small as 200 pieces! easily organize print and send mailings or e-mail to your customers prospects potential donors and others. no ...,http://www.google.com/base/feeds/snippets/14521191113184580052
act! 2007,199.99,,act! 2007 is a contact and customer manager that helps you make contact build relationships and get results. act! enables you to instantly access key contact and customer information manage and prioritize activities and track all contact-related ...,http://www.google.com/base/feeds/snippets/14508068127168005992
photoshow deluxe,39.92,,photoshow deluxe makes it easy to turn ordinary photos into dynamic multimedia slide shows complete with captions embellishments and music. it lets you preserve and share the magic of family gatherings vacation adventures special celebrations ...,http://www.google.com/base/feeds/snippets/14503971882109696249
software,153.99,,software,http://www.google.com/base/feeds/snippets/14471505880455534016
wheel of fortune(r),19.99,,now youere in the game! bring vanna white fun puzzles and all the glittering sets of wheel of fortune into your home! spin for fantastic prizes solve the puzzles and hear the studio audience go wild. it is all the action that makes wheel of ...,http://www.google.com/base/feeds/snippets/14408228833860913735
business planmaker deluxe,49.99,,business planmaker deluxe focuses on your finances first so you can write a plan that supports your financial model and present the most compelling business case to investors. get 1000 sample plans! fully integrated with quickbooks business ...,http://www.google.com/base/feeds/snippets/14422501512598647667
vhs to dvd 3.0 deluxe,99.99,,with vhs to dvd 3.0 deluxe you can copy your videotape collection onto dvds or cds and create your own dvd/cd movies from your camcorder vcr dvd player and more! vhs to dvd 3.0 deluxe provides everything you need to easily transfer your video to ...,http://www.google.com/base/feeds/snippets/13573519961862572084
oxford english/spanish dictionary expansion sd/mmc card for palm os(r) and pocket pc,49.99,,the oxford english/spanish (español/ingles) dictionary includes over 300000 words and phrases and more than a half-million translations from oxford university press. compiled by expert teams of spanish and english lexicographers this dictionary ...,http://www.google.com/base/feeds/snippets/13626417617133306910
microsoft(r) windows(r) xp professional edition with sp2,199.99,,microsoft windows xp professional with service pack 2 (sp2) is the next version of the windows operating system designed for businesses of all sizes and for individuals who demand the most from their computing experience. windows xp professional ...,http://www.google.com/base/feeds/snippets/13616236861396817271
adobe creative suite 3 (cs3) design suite standard upgrade (upsell) - mac,859.96,,you can purchase this version of adobe cs3 design standard upgrade if own photoshop illustrator indesign flash or dreamweaver,http://www.google.com/base/feeds/snippets/13621056199586324139
business plan pro(r) 2004,99.87,,business plan pro 2004 offers more than 400 sample plans so you never have to worry about writers block. just select one sample business plan to get you started. the easyplan wizard makes the software easy to use so you can be up and running in no ...,http://www.google.com/base/feeds/snippets/13509576982494103012
versacheck(r) 2003 platinum,89.99,,print personal- and business-size checks custom checks and bank drafts in a snap! include your favorite clip art or scenery across your entire check! print checks to be filled out by hand or to use with quicken quickbooks and money. new features ...,http://www.google.com/base/feeds/snippets/13517735545841379480
adobe flash cs3 professional - complete package - 1 user - academic - cd - windows,229,,flash cs3 professional software is the most advanced authoring environment for creating rich interactive content for digital web and mobile platforms.,http://www.google.com/base/feeds/snippets/13695802285127612231
motorola surfboard sbg900 wireless cable modem gateway - wireless router,112.95,,2.4ghz wrls cable modem gateway wep,http://www.google.com/base/feeds/snippets/13674330474250418596
adobe(r) photoshop(r) album 1.0,49.88,,adobe photoshop album is designed for consumers who are active photo takers using digital cameras. it is an integrated solution to easily and quickly find fix share and protect their lifetime of photos. find: instead of searching through an ...,http://www.google.com/base/feeds/snippets/13673020163682698234
software,46.99,,software,http://www.google.com/base/feeds/snippets/13697190479818290595
norton antivirus 2004,49.99,,stop viruses and protect your pc with symantecs award-winning norton antivirus 2004 which features expanded detection of both known and emerging threats. norton antivirus automatically detects and removes viruses worms and trojan horses without ...,http://www.google.com/base/feeds/snippets/13636480146796984957
konami of america silent hill experience the,7.08,,silent hill experience the,http://www.google.com/base/feeds/snippets/13634906937991178152
starcraft ghost,49.99,,engage the starcraft universe face-to-face as a deadly ghost operative in the employ of the dominion. with the help of determined allies follow story-driven missions that take you from massive planetary battles through dangerous solo operations to ...,http://www.google.com/base/feeds/snippets/13836777823135984873
microsoft(r) project standard 2007,599.95,,microsoft project standard 2007 helps you manage projects and to address the work and people management needs of your organization. it gives you ways to plan manage and communicate project information resulting in increased productivity and ...,http://www.google.com/base/feeds/snippets/13856005003054284947
ghostsurf professional utilities software,29.92,,your private personal and financial information is always at risk on the internet. ghostsurf protects you by hiding your identity removing spyware and blocking hackers. it also blocks pop-up and banner ads. ghostsurf allows you to surf the web ...,http://www.google.com/base/feeds/snippets/13756689673024284225
