http://xmlns.com/foaf/0.1/gender,https://www.scads.de/movieBenchmark/ontology/name,entityUrl,https://www.scads.de/movieBenchmark/ontology/release_year,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/releaseDate,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,https://www.scads.de/movieBenchmark/ontology/origin_country,https://www.scads.de/movieBenchmark/ontology/company_type,https://www.scads.de/movieBenchmark/ontology/known_for_department,https://www.scads.de/movieBenchmark/ontology/in_production,https://www.scads.de/movieBenchmark/ontology/last_air_date,https://www.scads.de/movieBenchmark/ontology/original_language,https://www.scads.de/movieBenchmark/ontology/genre_list,https://www.scads.de/movieBenchmark/ontology/languages,https://www.scads.de/movieBenchmark/ontology/originalTitle,https://www.scads.de/movieBenchmark/ontology/status,http://xmlns.com/foaf/0.1/homepage,http://dbpedia.org/ontology/numberOfSeasons,http://dbpedia.org/ontology/numberOfEpisodes,http://dbpedia.org/ontology/runtime,http://dbpedia.org/ontology/budget,https://www.scads.de/movieBenchmark/ontology/revenue,https://www.scads.de/movieBenchmark/ontology/production_countries,https://www.scads.de/movieBenchmark/ontology/spoken_languages,https://www.scads.de/movieBenchmark/ontology/birthPlace,http://dbpedia.org/ontology/birthDate,https://www.scads.de/movieBenchmark/ontology/tagline,https://www.scads.de/movieBenchmark/ontology/also_known_as
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie358788,1960-01-01,,1960-01-02,,"'Describes the activities of the Appleby-Frodingham Steel Company in Scunthorpe, the largest unit in the United Steel group. Part of BFI collection ''Shadows of Progress.''",Stone Into Steel,,,,,,en,Documentary,,Stone Into Steel,Released,,,,36,0,0,,English,,,,
1,Bim,https://www.scads.de/movieBenchmark/resource/TMDB/person2287897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Jung Jin-young,https://www.scads.de/movieBenchmark/resource/TMDB/person1646206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,André Oumansky,https://www.scads.de/movieBenchmark/resource/TMDB/person17482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Nenad Puhovski,https://www.scads.de/movieBenchmark/resource/TMDB/person1993696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Martin Williams,https://www.scads.de/movieBenchmark/resource/TMDB/person7001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode516561,2008-01-01,5,2008-06-26,2,"On July 10 2001 Sef Gonzales murdered his sister Clodine 18; mother Mary Loiva Josephine 43, and his father Teddy 46, in their North Ryde home. He claimed that he had discovered the bodies when he arrived home, and that racist graffiti was sprayed on the wall. However as more evidence was unearthed, police started to see Sef as a very likely suspect. It was revealed that Sef attempted to cover up his academic failure by falsifying results, and when his parents found out they threatened to withdraw certain privileges such as the use of his car. At the same time, he had argued with his mother over a girlfriend she had disapproved of. These along with the desire to inherit the family's fortune were established as strong motives for Gonzales killing his parents and sister.",The Gonzales Family Murders,,,,,,,,,,,,,,,,,,,,,,
2,Pierre Braunberger,https://www.scads.de/movieBenchmark/resource/TMDB/person18196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Taylor Kitsch,https://www.scads.de/movieBenchmark/resource/TMDB/person60900,,,,,,,,,Acting,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1509370,2017-01-01,64,2017-10-19,1,"Monty is surprised that his mum doesn't find her job exciting, and wonders if things become dull if they you do them every day.",Car Trip,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode937741,1995-01-01,6,1995-04-24,1,"Sarah meets up with Julie and Maxx.  The three of them get car-jacked by a group of Isz masquerading as punks.  Maxx prevails, but when Sarah sees one of the punks die and become an Isz, it's too much.  With gun in hand, she threatens suicide.  Maxx and Julie talk her out of it, mostly...",Episode 6,,,,,,,,,,,,,,,,,,,,,,
0,Ananta Das,https://www.scads.de/movieBenchmark/resource/TMDB/person1336352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Mitsuru Sasaki,https://www.scads.de/movieBenchmark/resource/TMDB/person2171501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode199061,2010-01-01,31,2010-02-23,5,,Crew Unemployment,,,,,,,,,,,,,,,,,,,,,,
0,Melvyn Pearson,https://www.scads.de/movieBenchmark/resource/TMDB/person2153557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Peter Notley,https://www.scads.de/movieBenchmark/resource/TMDB/person1503873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Paul Priestley,https://www.scads.de/movieBenchmark/resource/TMDB/person1857429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode498665,1994-01-01,8,1994-10-29,2,"'Wendell has had his share of bullying from pranksters Chet and Louie, but even their most malicious pranks can't stop Wendell from pursuing the attention of his latest interest; Rose, the new ''geek'' in town. Rose is a little timid and her family is a little more than unusual, but Wendell can't help but want to be around her.    ",Growing Pains,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694463,1958-01-01,11,1958-12-14,6,,Strange Money,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie466294,2017-01-01,,2017-09-24,,"After renting a cursed VHS tape of a horror anthology nobody has ever heard of, four horror lovers are sucked into the tape and forced to live out each segment alone.",Door 1 of the 5 Doors to Hell,,,,,,en,,,Door 1 of the 5 Doors to Hell,Released,,,,80,0,0,United States of America,,,,,
0,Chris Demarais,https://www.scads.de/movieBenchmark/resource/TMDB/person1262833,,,,,,,,,Acting,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/tvSeries13455,1993-01-01,,1993-09-18,,"'Tales from the Cryptkeeper is an animated series aimed at children made by Nelvana Limited, PeaceArch Entertainment, kaBOOM! Entertainment and Warner Bros. Television Animation. It was shown on TVO and ABC, and is still shown near Halloween on Teletoon. It was based on the live-action television show, Tales from the Crypt, which aired concurrently on HBO. Being directed at children, Tales From the Cryptkeeper was significantly milder than the live-action HBO version.The series was cancelled on December 10, 1994. In 1999, the show returned to the air as New Tales from the Cryptkeeper. The animation was different from that of the previous episodes.",Tales from the Cryptkeeper,"CA, US",,,false,1999-12-02,en,Animation,en,Tales from the Cryptkeeper,Ended,,3,39,"30, 22",,,,,,,,
2,Curt Ackermann,https://www.scads.de/movieBenchmark/resource/TMDB/person37786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode104693,1998-01-01,4,1998-02-02,1,"'Sketches:It's a Miracle,Marriage Guidance,Flash Ash - Street,White Indian Wife - Dinner party,Smita Smitten - Toilet,Malkit - Late for work,Competitive Mothers - Wedding,White Indian Wife - Bus stop,Flash Ash - Car washer,Asian Babe,White Indian Wife - Park,Melodramatic Family - Car,Competitive Mothers - Baby,On The Waterfront,Smita Smitten - Chip shop(Art Malik),Overachieving Muffins,Competitive Mothers - Pimp,Untouchable (song),Competitive Mothers - Long jump.",Episode 4,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1435281,2018-01-01,2,2018-02-26,1,,Episode 2,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode463128,1961-01-01,21,1961-03-06,2,,Angel of Death,,,,,,,,,,,,,,,,,,,,,,
,Stephen Tolkin,https://www.scads.de/movieBenchmark/resource/TMDB/person76240,,,,,,,,,Writing,,,,,,,,,,,,,,,,,,,
2,George Lane Cooper,https://www.scads.de/movieBenchmark/resource/TMDB/person1806344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/tvSeries6187,2005-01-01,,2005-03-01,,"'High Spirits with Shirley Ghostman is a British television comedy show broadcast on BBC ThreeIt features character comedian Marc Wootton playing an effete and slightly vicious fake medium/psychic. It is narrated by Patrick Stewart, with animated sequences by Rex Crowle produced by onedotzero.The character of Shirley Ghostman is sometimes considered to be a parody of the supposed act of controversial psychic, Derek Acorah and contains actual satirical references to the television show 6ixth Sense with Colin Fry in Shirley's opening speech to the audience.The show was very successful on BBC Three and was set to move to BBC Two in the summer of 2005.",High Spirits with Shirley Ghostman,GB,,,false,2005-04-19,en,Comedy,en,High Spirits with Shirley Ghostman,Ended,,1,8,30,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode905074,2012-01-01,10,2012-06-07,1,Lupin investigates a group of owl people who desire Fujiko and begins to learn more about Fujiko's past whilst fighting off illusions brought on by a strange drug.,Dead City,,,,,,,,,,,,,,,,,,,,,,
0,Toshimasa Suzuki,https://www.scads.de/movieBenchmark/resource/TMDB/person2162070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Morgan Johnson,https://www.scads.de/movieBenchmark/resource/TMDB/person2139608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Sandra Reynoso,https://www.scads.de/movieBenchmark/resource/TMDB/person1361535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1105986,2014-01-01,1,2014-09-03,2,,Episode 1,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode942982,2004-01-01,1,2004-06-20,1,,"Bridge on the River Wye, Chepstow",,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode311192,1997-01-01,5,1997-11-14,6,"The young man that was stalking Brittany in Baltimore is interviewed and relates that he saw her being attacked by someone. When going to question the parents, the New York and Baltimore detectives discover that the Janaways have returned to Baltimore, so they make the trip to Charm City. They get the father in the box and he demands that they prove he did it. The attorneys fight over jurisdiction, but the judge rules in favor of Baltimore and the two teams of prosecutors must work together. When the father is put on the stand he gives an alibi, a surprise that gives the detectives 48 hours to verify this alibi. When the alibi checks out, they bring in both of the parents to get to the truth. (Baby, It's You (1) aired on Law & Order, season 8, episode 6.)",Baby It's You (2),,,,,,,,,,,,,,,,,,,,,,
2,Charles Dale,https://www.scads.de/movieBenchmark/resource/TMDB/person1219948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tracy Redington,https://www.scads.de/movieBenchmark/resource/TMDB/person1857461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Eri Kitamura,https://www.scads.de/movieBenchmark/resource/TMDB/person225999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Leigh Purinton,https://www.scads.de/movieBenchmark/resource/TMDB/person1232024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie397015,1967-01-01,,1967-01-01,,"'''This feature documentary is considered to be the forerunner of the NFB's Challenge for Change Program. The film offers in inside look at 3 weeks in the life of the Bailey family. Trouble with the police, begging for stale bread, and the birth of another child are just some of the issues they face. Through it all, the father tries to explain his family's predicament. Although filmed in Montreal, the film offers an anatomy of poverty as it occurs throughout North America.'' - NFB",The Things I Cannot Change,,,,,,en,Documentary,,The Things I Cannot Change,Released,,,,55,0,0,Canada,English,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1509333,2016-01-01,27,2016-09-13,1,Monty doesn't think he is similar to anyone else in his family and wonders whether everyone in a family should be alike.,I Am Monty,,,,,,,,,,,,,,,,,,,,,,
2,Danny Chung,https://www.scads.de/movieBenchmark/resource/TMDB/person1311734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Marlene Dietrich,https://www.scads.de/movieBenchmark/resource/TMDB/person2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1354056,2017-01-01,16,2017-08-22,4,Mary Jane and Justin's relationship is tested when their notoriety on social media leads to discoveries about Justin's past. Kara makes her own discovery about the girlfriend of one of Orlando's teammates.,Feeling Ambushed,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode199024,2008-01-01,21,2008-11-11,4,"Mike helps break down some homes at the Windsorland Mobile Home Park to make room for a new shopping center. Next, he heads to Patina-V where he learns the art involved in creating a mannequin.",Mannequin Factory,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694616,1958-01-01,16,1958-02-16,5,,The Bargain,,,,,,,,,,,,,,,,,,,,,,
,Radiotelevisão Portuguesa (RTP),https://www.scads.de/movieBenchmark/resource/TMDB/company8492,,,,,,,PT,productionCompany,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode549424,1999-01-01,2,1999-03-06,1,"After a party at the DNA Club, Hotchkiss the bouncer and his robotic friend Jojo were on their way home when suddenly Hotchkiss is mysteriously was tagging the DNA Club. Meanwhile, Ace and Cosmo was working on his latest magic trick when Cosmo's friend Ulene came to tell the bad news at the DNA Club. The police thinks that Hotchkiss is the one responsible not just graffiti but also for littering on other spots of Electro City few days ago. Ace connects the graffiti to the sale of popular virtual pets known as X-Oshis. Ace and Cosmo tried to visit the toy Professor Lars, but they got sidetraked when they nearly crash on the to the Temple Meditation Center. When there they learned that Lars is not staying in suite 101 and are attacked by X-Oshis. They barely escaped by means of one of Ace's mental illusions, they go back to Lar's home and enter by the window. They discover a secret passage to a series of rooms below, and they found Lars tied and gagged. When they free Lars, he tells Ace",X-Oshi,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/movie20529,2008-01-01,,2008-02-11,,An animated version of the epic Indian tale of Ramayana set to the 1920s jazz vocals of Annette Hanshaw.,Sita Sings the Blues,,,,,,en, Music,,Sita Sings the Blues,Released,http://www.sitasingstheblues.com,,,81,0,0,United States of America,English,,,The Greatest Break-Up Story Ever Told,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694426,1956-01-01,9,1956-10-21,4,,"Goodbye, Goodbye",,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode565593,1958-01-01,16,1958-01-19,1,,Return to Trouble,,,,,,,,,,,,,,,,,,,,,,
0,Beatriz Lopes,https://www.scads.de/movieBenchmark/resource/TMDB/person2072934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Dominique McElligott,https://www.scads.de/movieBenchmark/resource/TMDB/person115146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode463160,1960-01-01,18,1960-02-08,1,"Adam agrees to transport a girl prisoner, Luana Monet, from Tahiti to police custody on the Island of Ralatea.",The Color of Venom,,,,,,,,,,,,,,,,,,,,,,
2,Pavel Landovský,https://www.scads.de/movieBenchmark/resource/TMDB/person47837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode389591,2009-01-01,3,2009-05-10,2,,One Step Forward,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode182382,2009-01-01,6,2009-11-22,4,"While Dr. Venture goes into therapy with other boy adventurers, Sgt. Hatred takes Dean and Hank to the movies, only to have a relapse.",Self-Medication,,,,,,,,,,,,,,,,,,,,,,
2,Richard Marner,https://www.scads.de/movieBenchmark/resource/TMDB/person6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Kôen Kondô,https://www.scads.de/movieBenchmark/resource/TMDB/person107106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Bridget Regan,https://www.scads.de/movieBenchmark/resource/TMDB/person1222298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Elvis-Janne,https://www.scads.de/movieBenchmark/resource/TMDB/person2287892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode869817,2011-01-01,12,2011-02-07,1,Zach sits down with Tila Tequila who may become his new best friend and also welcomes another guest on the show who some people may recognize (Jennifer Aniston).,Jennifer Aniston & Tila Tequila,,,,,,,,,,,,,,,,,,,,,,
0,Richard Mervyn,https://www.scads.de/movieBenchmark/resource/TMDB/person1656518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Joseph Goebbels,https://www.scads.de/movieBenchmark/resource/TMDB/person1090808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode984979,1965-01-01,2,1965-03-16,3,,Episode 2,,,,,,,,,,,,,,,,,,,,,,
0,Pere Arquillué,https://www.scads.de/movieBenchmark/resource/TMDB/person15600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,William Link,https://www.scads.de/movieBenchmark/resource/TMDB/person42058,,,,,,,,,Writing,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode694598,1956-01-01,18,1956-01-01,3,,A Ticket for May,,,,,,,,,,,,,,,,,,,,,,
2,Kang Ha-neul,https://www.scads.de/movieBenchmark/resource/TMDB/person1257899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Nick Finlayson,https://www.scads.de/movieBenchmark/resource/TMDB/person2153552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode311155,1996-01-01,13,1996-02-16,4,"Russert and Munch are assigned to work a case together; they find a retired cop who was murdered near his wife's tombstone. The dead cop's son asks Lewis, whom he went to the academy with, to get involved with case. He also makes his own inquiries, which get him into a bit of trouble. A suspect is arrested; however, despite the overwhelming evidence against the accused, the jury acquits him. The son contemplates delivering his own justice.",Justice (1),,,,,,,,,,,,,,,,,,,,,,
0,Curt Schulkey,https://www.scads.de/movieBenchmark/resource/TMDB/person1404717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Billy West,https://www.scads.de/movieBenchmark/resource/TMDB/person23679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Rachel Willis,https://www.scads.de/movieBenchmark/resource/TMDB/person1857424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode498660,1994-01-01,3,1994-09-24,2,"'In ''The Avenging Phantom,'' ten year old Jimmy is afraid to sleep in the dark, -- almost as much as he's afraid of the mean old lady at the variety store, the Mongrel that chases him home every day, and the bully who constantly torments him.In ''Myth Conceptions,'' while digging in Greece, a greedy Fortune Hunter searches out the ancient cave ruins of the Greek legend Medusa.    ",The Avenging Phantom/Myth Conceptions,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/episode1112984,2015-01-01,8,2015-11-22,4,"After a hurried departure from the cram school ruins, Koyomi and Suruga head toward the meeting place, only to encounter some difficulty along the way.",[72] [EP9] Shinobu Mail - Part Two,,,,,,,,,,,,,,,,,,,,,,
,,https://www.scads.de/movieBenchmark/resource/TMDB/tvSeries42336,2003-01-01,,2003-01-07,,"'A Casa das Sete Mulheres is a 2003 Brazilian miniseries.It was written by Maria Adelaide Amaral and Walther Negrão, with collaboration of Manfredi and Vincent Lucio Villari, based on the novel novel of the same name by Brazilian writer Letícia Wierzchowski, and directed by Teresa Lampreia, with the general direction of Jayme Monjardim and Marcos Schechtmann, and direction of core Jayme Monjardim.The miniseries had Eliane Giardini, Camila Morgado, Samara Felippo, Mariana Ximenes, Daniela Escobar, Nívea Maria and Bete Mendes as the Seven Women, and still Thiago Lacerda, Giovanna Antonelli and Werner Schünemann, as the great heroes of the Revolution Farrukhabad, living their characters true figures, which complemented the country's history, being the same, large national icons.",Seven Women,BR,,,false,2003-04-08,pt,Action & Adventure,pt,A Casa das Sete Mulheres,Ended,,1,52,49,,,,,,,,
2,William Dieterle,https://www.scads.de/movieBenchmark/resource/TMDB/person49214,,,,,,,,,Directing,,,,,,,,,,,,,,,,,,,
0,Hemalatamma Rao,https://www.scads.de/movieBenchmark/resource/TMDB/person1661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
